"","gene_index","negative_log_likelihood","mu","k1","k2","t0","phi","sd","alpha","beta","t0_lower","t0_upper","t0_std","k1_lower","k1_upper","k1_std","k2_lower","k2_upper","k2_std","mu_lower","mu_upper","mu_std","Fisher","Transform","Design_para"
"3119","ALDH3A2",27908.5905971119,5.74826832204144,0.286753658547235,48.605512193974,0.884089046077227,NA,NA,NA,NA,0.838,0.93,0.0235318978014422,0.162,0.411,0.0636165639606013,-5.51,102.721,27.6099260826788,5.595,5.901,0.0779597199371216,"Non-singular",1,NA
"3120","2410002F23RIK",15813.8634607528,6.19677268096774,1.021743550342,0.0497617334919478,0.443009936191429,NA,NA,NA,NA,0.178,0.708,0.135280548648706,-0.849,2.893,0.954659058404492,-0.213,0.312,0.13388431617352,6.041,6.352,0.0792215863437643,"Non-singular",1,NA
"3121","TMEM173",122104.092221201,7.92697884234452,10.827368778404,0.267332540187621,0.528777394609957,NA,NA,NA,NA,0.504,0.554,0.0126526750243634,8.796,12.859,1.03649570941896,-0.048,0.583,0.16101996731948,7.746,8.108,0.0921332292678026,"Non-singular",1,NA
"3122","GPSM2",5044.83970024825,1.99804567673187,0.725823275132717,9.53894246706074,0.674437875245087,NA,NA,NA,NA,0.557,0.791,0.0596810933527391,-0.02,1.471,0.380429304042076,-0.986,20.064,5.3698400636582,1.864,2.132,0.0684212544053692,"Non-singular",0,NA
"3123","SSH3",11399.0506192554,5.29664332943952,0.569402953820567,0.539035919940189,0.552962202933467,NA,NA,NA,NA,0.287,0.819,0.135802947517171,-0.328,1.467,0.457711306123109,-0.494,1.572,0.527214720421609,5.155,5.439,0.0724938518648242,"Non-singular",1,NA
"3124","9930111J21RIK2",7424.35103688024,2.34390184269825,1.29284319132935,42.2303953997547,0.972206522909466,NA,NA,NA,NA,0.705,1.239,0.136256135844289,0.425,2.16,0.442535714153831,-1179.933,1264.393,623.552572286251,2.056,2.632,0.147096405596189,"Non-singular",0,NA
"3125","RTTN",5950.8375690763,2.13588599137383,9.84619389695049,1.35852313717732,0.173420049697637,NA,NA,NA,NA,-0.022,0.369,0.0998801964596538,-30.326,50.018,20.4960268293018,0.559,2.158,0.408033649390907,1.948,2.324,0.096089191288271,"Non-singular",0,NA
"3126","TBCCD1",7098.89589985052,2.63478021683031,2.18031976186366,34.8568443055824,0.306458178159528,NA,NA,NA,NA,0.265,0.348,0.0210981150045913,-2.951,7.312,2.61804123177108,19.398,50.315,7.88693720577265,2.388,2.882,0.126156884189013,"Non-singular",0,NA
"3127","ABCD1",5690.869837423,2.29090468470065,1.25759909261456,49.7375615242345,0.350154652107831,NA,NA,NA,NA,0.311,0.39,0.020178870637632,-2.383,4.899,1.85760831048702,23.249,76.226,13.5146369242579,2.075,2.506,0.109958054146614,"Non-singular",0,NA
"3128","RHOF",15895.422009722,5.19590488479054,0.00679546000357953,28.1476130562186,0.90247292591303,NA,NA,NA,NA,0.788,1.017,0.0584138171522365,-0.103,0.117,0.0560600464101274,-55.94,112.235,42.9016576956011,5.044,5.347,0.0773377557189991,"Non-singular",1,NA
"3129","TMEM93",35464.4026526139,5.88743867646686,0.302623507480337,0.491370212111357,0.810731185910335,NA,NA,NA,NA,0.419,1.203,0.199887487126894,-0.074,0.679,0.192160554344993,-4.881,5.863,2.74077806972595,5.685,6.09,0.103286717154939,"Non-singular",1,NA
"3130","NME7",12271.69843243,5.7990741510402,0.0928677743020406,0.391915338446768,0.604426017998716,NA,NA,NA,NA,-0.019,1.228,0.317914673240188,-0.326,0.511,0.213543142890127,-1.331,2.114,0.878840895721336,5.657,5.941,0.0723118628192384,"Non-singular",1,NA
"3131","ECD",6503.51025302083,2.47108009084447,3.91166699823159,4.98753784234578,0.265170315821633,NA,NA,NA,NA,0.182,0.348,0.0424404420567043,-5.164,12.987,4.63038793247564,3.213,6.762,0.905583044451776,2.265,2.677,0.104925753219913,"Non-singular",0,NA
"3132","MKIAA1600",5117.31978969481,1.77972495659429,0.0420973562909727,0.820924310596678,0.764279534733119,NA,NA,NA,NA,-0.929,2.457,0.863818171684566,-0.49,0.575,0.271652880788393,-15.781,17.423,8.47022692682519,1.653,1.907,0.0647107423698494,"Non-singular",0,NA
"3133","ATP6AP2",40090.0702261141,5.67298853658544,0.518408244959719,0.160640106013155,0.116656385847793,NA,NA,NA,NA,-0.782,1.015,0.458293651201869,-24.561,25.597,12.795367065377,-0.17,0.492,0.168877843185135,5.36,5.986,0.159469392294378,"Non-singular",0,NA
"3134","SRD5A3",10177.2533370488,3.03699021225516,6.95955085393978,1.29320842435167,0.210944887402276,NA,NA,NA,NA,0.07,0.352,0.0718271201826283,-11.584,25.503,9.46091219096103,0.69,1.897,0.30781618741846,2.861,3.213,0.0899930470294871,"Non-singular",0,NA
"3135","ARMC1",7916.75058397252,2.41983083634444,4.21742884867814,0.166862579079202,0.208080283304035,NA,NA,NA,NA,-0.244,0.66,0.230605406015914,-24.021,32.456,14.4074522095632,-0.177,0.51,0.175219529086326,2.288,2.552,0.0673645308283831,"Non-singular",0,NA
"3136","TUSC2",26556.0997640735,5.82118639796324,-10.7129313992106,0.00223148690639263,0.0533582365931062,NA,NA,NA,NA,-0.084,0.19,0.069902061264532,-66.775,45.349,28.602957486494,-0.071,0.075,0.0372897787952621,5.664,5.979,0.0803709519286608,"Non-singular",1,NA
"3137","DNTTIP1",4069.50662578632,2.39843129574924,10.9500259451968,3.56060715690837,0.155353246693309,NA,NA,NA,NA,0.042,0.269,0.057765274267456,-27.118,49.018,19.4224668396933,2.205,4.917,0.691858795434575,2.14,2.657,0.131701266788248,"Non-singular",0,NA
"3138","CLTB",5056.15743259634,2.53226032296405,11.4076245380356,4.58844520369575,0.233137027305513,NA,NA,NA,NA,0.162,0.305,0.0365116223039924,-5.985,28.8,8.8737611248362,3.183,5.994,0.716987761997726,2.339,2.725,0.098513563377961,"Non-singular",0,NA
"3139","TMEM175",4558.50499573762,2.17667609945585,4.69839434797715,71.3859312179123,0.397953677154793,NA,NA,NA,NA,0.365,0.431,0.0169101064535298,1.195,8.201,1.78726555533531,31.17,111.602,20.5182412232797,1.979,2.374,0.100636934513824,"Non-singular",0,NA
"3140","NSUN2",7473.96571457494,2.53025863203007,7.50443024762044,0.784090476440689,0.330120698880148,NA,NA,NA,NA,0.203,0.457,0.0648864629784855,-3.166,18.175,5.44398455596326,0.225,1.343,0.285141319932758,2.397,2.664,0.0680108298780659,"Non-singular",0,NA
"3141","KIAA0146",5758.08686485781,2.56568420578968,43.3228389001229,3.11290726573516,0.0151726017241109,NA,NA,NA,NA,-0.193,0.224,0.106360608632458,-3747.897,3834.542,1934.29565203917,1.509,4.717,0.818471219871873,1.962,3.169,0.308010169609876,"Non-singular",0,NA
"3142","MTF2",13262.5525964111,2.94628731910591,0.0328578660533236,10.5815199365269,0.974680655558711,NA,NA,NA,NA,-2.19,4.14,1.61472887485697,-0.248,0.313,0.143058640696078,-2821.261,2842.424,1444.81782497141,2.772,3.121,0.0889441719950321,"Non-singular",0,NA
"3143","CRTAP",5223.43684187571,2.61586884745797,2.3793462427983,94.3729894083624,0.485097173696986,NA,NA,NA,NA,0.457,0.513,0.0143827882037276,0.871,3.887,0.769366090220045,42.841,145.905,26.2917728938219,2.438,2.794,0.0909038064083302,"Non-singular",0,NA
"3144","TTPAL",6393.53455833576,4.67343695723813,0.208405388723457,1.77328207042166,0.729502579331104,NA,NA,NA,NA,0.454,1.005,0.140379665992776,-0.112,0.529,0.163644450183267,-3.588,7.135,2.73535614461879,4.528,4.818,0.0740049293149398,"Non-singular",1,NA
"3145","AK8",5514.68375768826,3.01114727274119,19.5500380090767,8.13613138556233,0.184603747377886,NA,NA,NA,NA,0.13,0.239,0.0279490374578518,-8.212,47.312,14.1643616534518,5.824,10.448,1.17948564859103,2.764,3.258,0.125859739613642,"Non-singular",0,NA
"3146","NR4A2",13665.6044635344,5.47307740827213,0.196199025139201,0.0125034933610892,0.763588880688767,NA,NA,NA,NA,-0.059,1.586,0.419627029867888,-0.324,0.717,0.265642436066023,-2.582,2.607,1.32392929247873,5.241,5.705,0.118548278507504,"Non-singular",1,NA
"3147","PRDM1",7073.39743932159,2.7944032981034,73.6844681529825,2.35237392549557,0.256464575208116,NA,NA,NA,NA,0.22,0.293,0.018531907188269,15.302,132.067,29.7867850375983,1.83,2.875,0.266619550665752,2.64,2.948,0.0785844386848486,"Non-singular",0,NA
"3148","PAPSS2",50674.3185098883,6.01814572578304,0.677944044662645,0.796445822716815,0.622908283727735,NA,NA,NA,NA,0.437,0.809,0.0949450341836065,0.056,1.3,0.317315808163755,-0.577,2.17,0.700916165548992,5.863,6.173,0.0789202940216365,"Non-singular",1,NA
"3149","HDAC2",10568.17292327,2.30936958423955,11.5326438127571,0.126369419332049,0.188963181574104,NA,NA,NA,NA,-0.06,0.438,0.126875846636116,-33.502,56.567,22.9768486634318,-0.141,0.394,0.136376772723766,2.177,2.442,0.0676024812133962,"Non-singular",0,NA
"3150","NAGLU",8764.25675872961,5.0058516830563,0.134595591152217,6.39817159233306,0.990841760350759,NA,NA,NA,NA,-0.296,2.278,0.656462574631194,-0.239,0.508,0.190390723448521,-4171.147,4183.943,2131.40052312419,4.649,5.363,0.181976841642464,"Non-singular",1,NA
"3151","GNL3",6549.57711287012,2.42802987548257,43.8487797087052,0.892359394777491,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Singular",0,NA
"3152","PPAP2A",8511.71884212375,2.61938616636828,-14.7116930886486,1.48442015451097,0.162472022210487,NA,NA,NA,NA,0.113,0.212,0.0253560232718072,-25.931,-3.492,5.72421172629566,1.208,1.761,0.140955509576659,2.53,2.709,0.0455930085228623,"Non-singular",0,NA
"3153","ANKRA2",7019.92975038854,1.95810596931171,0.102697536389697,0.931150174042321,0.409625606253073,NA,NA,NA,NA,-0.098,0.917,0.25884010778881,-2.315,2.521,1.23367215356472,-1.026,2.888,0.998437308390856,1.796,2.12,0.0827503186609005,"Non-singular",0,NA
"3154","TMEM107",8368.18907013608,5.55682806169954,0.0982103571915403,8.24550360844853,0.959876946001717,NA,NA,NA,NA,0.125,1.795,0.42591114595419,-0.109,0.305,0.105538306011805,-419.548,436.039,218.261847294575,5.347,5.767,0.107079312772783,"Non-singular",1,NA
"3155","DTNBP1",18361.04609006,4.47775882506683,48.3793548149912,1.08255741256039,0.0653071130432078,NA,NA,NA,NA,-0.123,0.253,0.0959573536597064,-296.337,393.095,175.875498963906,0.617,1.548,0.237678725818377,4.112,4.844,0.186773087614454,"Non-singular",0,NA
"3156","NT5DC1",5873.91330438482,1.74682998512743,0.0345859972147906,16.1801905041945,0.732976325417283,NA,NA,NA,NA,0.624,0.842,0.055422137416794,-0.458,0.527,0.251466883296009,-4.429,36.79,10.5150324040919,1.612,1.882,0.0689383648704293,"Non-singular",0,NA
"3157","ABHD5",13063.6596242554,3.55132271668231,3.98657274686482,2.489451409475,0.322758400366005,NA,NA,NA,NA,0.235,0.41,0.0446479709805088,-1.225,9.198,2.65913349448433,1.59,3.389,0.458762053154468,3.379,3.723,0.0877861705989511,"Non-singular",0,NA
"3158","TMEM140",21155.8686251431,3.9861464969369,7.36734061333148,0.579924785990162,0.509658653692476,NA,NA,NA,NA,0.45,0.57,0.0305751556913097,4.296,10.438,1.56680658026656,-0.041,1.201,0.316853110427316,3.82,4.152,0.0845400238226109,"Non-singular",0,NA
"3159","VAV1",7798.93028493993,2.58011567542006,0.195891967193156,26.4122984524848,0.63588690102582,NA,NA,NA,NA,0.585,0.687,0.0259600449750285,-0.355,0.746,0.280875522784774,12.609,40.215,7.04235282383409,2.43,2.73,0.0764107351087635,"Non-singular",0,NA
"3160","BC029726",7373.81471461184,2.06849573288936,0.226100502353684,99,0.409398175456004,NA,NA,NA,NA,0.376,0.443,0.0169935544928635,-2.104,2.556,1.18890709984909,33.4,164.6,33.4692954585286,1.873,2.264,0.0997700533250747,"Non-singular",0,NA
"3161","MZT1",69802.3322151278,6.45396993639083,0.129007354896198,10.1948550144367,0.911888416755893,NA,NA,NA,NA,0.654,1.17,0.13179797747406,0.001,0.257,0.0651186158015035,-65.849,86.239,38.7979450482034,6.298,6.61,0.0795631442123006,"Non-singular",1,NA
"3162","CTBS",8592.80356350477,5.38532444658895,0.0403587473622563,10.7090135571194,0.97334125249502,NA,NA,NA,NA,-0.532,2.478,0.767919715121767,-0.123,0.204,0.0835050894091392,-1307.611,1329.029,672.612291485602,5.202,5.569,0.0935709862451131,"Non-singular",1,NA
"3163","DNASE2A",12293.2222651731,4.27896363019163,5.99284228097348,5.3712209585429,0.171485733758228,NA,NA,NA,NA,0.113,0.23,0.0296272134344103,-9.456,21.442,7.88215533569574,4.123,6.62,0.636906069678644,3.991,4.567,0.146822748683804,"Non-singular",0,NA
"3164","SLC35D2",9815.77821483107,5.12076480194235,0.00390130458575629,18.3526908490663,0.942055799558613,NA,NA,NA,NA,0.581,1.303,0.184404918862408,-0.096,0.104,0.0511530946485257,-256.772,293.477,140.369715684117,4.968,5.273,0.0778098813424014,"Non-singular",1,NA
"3165","COX6A1",79334.3305533875,7.85861529728617,1.03072836964955,0.270489547879891,0.159044968721394,NA,NA,NA,NA,-0.185,0.503,0.17557493868911,-9.364,11.426,5.30352281883467,0.032,0.509,0.121792303902858,7.606,8.111,0.128946200757062,"Non-singular",0,NA
"3166","SH3TC1",6633.21473052354,2.38919729066794,0.2158583443692,11.3230956713976,0.444455793159168,NA,NA,NA,NA,0.381,0.508,0.0323330526132693,-1.387,1.819,0.818032621313826,6.619,16.027,2.40004122667097,2.215,2.563,0.0887262381847942,"Non-singular",0,NA
"3167","AK020764",8582.60419412261,5.03730016777245,0.00857123562207418,23.4087777003355,0.996935798857905,NA,NA,NA,NA,-18.748,20.742,10.0738627511954,-0.347,0.364,0.181225158544096,-309938.347,309985.165,158143.753023507,4.675,5.399,0.184620104844755,"Non-singular",1,NA
"3168","LPHN2",6364.82908054745,2.36672390023984,9.66295624358951,4.95610232846539,0.437292567065361,NA,NA,NA,NA,0.378,0.497,0.0302406164604512,4.14,15.186,2.81776992447775,3.144,6.768,0.924315128484617,2.226,2.508,0.0719918579598684,"Non-singular",0,NA
"3169","PDP2",27375.1008373905,6.50086039858116,2.68350268323971,0.0151299580207316,0.0649688093801443,NA,NA,NA,NA,-3.769,3.899,1.95629987463941,-353.12,358.487,181.532393011081,-0.119,0.149,0.0685267964343224,6.287,6.714,0.108881384364186,"Non-singular",1,NA
"3170","FAM98C",3926.93789966564,2.10073211847039,1.16081325927235,-18.61956348195,0.494784890665633,NA,NA,NA,NA,0.474,0.516,0.010617586003614,0.056,2.265,0.563441928563795,-22.781,-14.458,2.12325179362019,2.039,2.162,0.0313188440451233,"Non-singular",0,NA
"3171","ARHGAP5",22347.1357933489,5.53565533345223,0.133016212223922,9.59709916781781,0.76750792133389,NA,NA,NA,NA,0.699,0.836,0.0348831687986183,-0.042,0.308,0.0892362244680417,1.189,18.005,4.28981338138619,5.379,5.692,0.0799280555016748,"Non-singular",1,NA
"3172","PARP1",13526.1826157465,5.40792260324043,5.90729288214849,0.0993299038638966,0.394216771803265,NA,NA,NA,NA,0.318,0.471,0.0391096228975412,1.969,9.846,2.00929318178841,-0.135,0.334,0.119758878598469,5.254,5.562,0.0787001052419379,"Non-singular",1,NA
"3173","PTBP1",35161.8159109785,5.66518550496853,2.08927705650781,0.512151398574745,0.448933974859108,NA,NA,NA,NA,0.326,0.572,0.0625805998334935,0.18,3.998,0.974091091414279,0.074,0.95,0.22363809400571,5.522,5.808,0.0731128142389483,"Non-singular",1,NA
"3174","FBXO45",5373.79568809393,1.46253163720661,0.109343292485388,15.0059193491524,0.907816096023995,NA,NA,NA,NA,0.287,1.528,0.316636787236798,-0.27,0.489,0.193639631662363,-239.357,269.369,129.777069254309,1.34,1.585,0.0624926047742653,"Non-singular",0,NA
"3175","NRIP1",6001.58929811313,2.90226098092237,2.55693978689573,2.7339939225839,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Singular",0,NA
"3176","MCTS1",27099.4115046033,4.89367987312043,4.20825428583563,0.815509418920066,0.118192328254661,NA,NA,NA,NA,-0.098,0.334,0.110143811041289,-29.139,37.555,17.0138797713133,0.381,1.25,0.221588618368632,4.586,5.202,0.157091293753269,"Non-singular",0,NA
"3177","RAB3D",17286.7329001479,5.51342874616498,0.298691597556853,80.860066893071,0.965906422812933,NA,NA,NA,NA,0.834,1.098,0.067172915071125,0.162,0.436,0.0699629364574199,-644.636,806.356,370.15087203303,5.345,5.682,0.0858521753967361,"Non-singular",1,NA
"3178","RSL1D1",44377.2403568212,6.0147685560037,0.750057626886515,3.73400305446631,0.7388239558867,NA,NA,NA,NA,0.644,0.834,0.0484955609413109,0.42,1.08,0.168201688358315,-0.673,8.141,2.24835036026835,5.86,6.169,0.0788976222526665,"Non-singular",1,NA
"3179","GON4L",32426.370253577,5.87866482230443,0.216218416397205,1.13629642058486,0.715000746365384,NA,NA,NA,NA,0.424,1.006,0.148229155759539,-0.092,0.525,0.157347569045713,-2.406,4.679,1.80742154050668,5.732,6.025,0.0747090952513798,"Non-singular",1,NA
"3180","QARS",17631.6646193244,3.53465163219267,7.70468511485469,0.3918572152135,0.0758811672431625,NA,NA,NA,NA,-0.56,0.712,0.324340914571262,-173.438,188.847,92.4196035516672,-0.145,0.928,0.273790024476441,3.172,3.897,0.184871712649394,"Non-singular",0,NA
"3181","CASP9",4710.56337088924,1.80035320349163,0.236150255614474,-1.27259627148444,0.884919860057309,NA,NA,NA,NA,-0.214,1.984,0.5608519729911,-0.481,0.953,0.365643404313393,-24.409,21.864,11.804133642583,1.669,1.932,0.0669464487532329,"Non-singular",0,NA
"3182","KCNA3",6903.43738446177,2.38268393760653,18.8426793813981,1.77239026583987,0.237484990061596,NA,NA,NA,NA,0.154,0.321,0.0425648960469594,-8.003,45.688,13.6965807536565,1.142,2.403,0.321808914751043,2.236,2.529,0.074639593797095,"Non-singular",0,NA
"3183","BLZF1",5199.09918846681,1.7115737828499,0.000687688460580823,23.887757006057,0.784740127103313,NA,NA,NA,NA,0.691,0.879,0.0479537085435641,-0.416,0.418,0.212823140644757,-8.837,56.613,16.6963852195451,1.575,1.848,0.0695345395986201,"Non-singular",0,NA
"3184","MUDENG",5834.5665271107,1.3201474260749,22.404835561285,0.0828111683275333,0.193176911219436,NA,NA,NA,NA,-0.012,0.399,0.10486653291852,-54.737,99.546,39.3578556072833,-0.294,0.46,0.192216673105374,1.203,1.437,0.0595996195087013,"Non-singular",0,NA
"3185","HMGN2",86642.5556676032,5.90249278408809,0.00203775815849772,31.8954420905645,0.891935859505396,NA,NA,NA,NA,0.817,0.967,0.0384100835969662,-0.098,0.102,0.0508362936162891,-26.263,90.053,29.6724418105229,5.75,6.055,0.0776839596507127,"Non-singular",0,NA
"3186","TIMELESS",14676.0975327699,5.47339732978759,0.164128488843066,1.42604373622618,0.768727338158111,NA,NA,NA,NA,0.44,1.098,0.167903339533693,-0.094,0.422,0.131677075857955,-4.686,7.538,3.11817409681261,5.327,5.62,0.0747608504450431,"Non-singular",1,NA
"3187","SLC37A2",5913.40449234714,2.09962616603467,57.8092154711958,1.88798259802771,0.155040174918129,NA,NA,NA,NA,0.066,0.244,0.0454223759063479,-60.059,175.678,60.1369300337355,1.274,2.502,0.313077740666944,1.937,2.262,0.0827813921924783,"Non-singular",0,NA
"3188","MKNK1",17568.2932480035,5.2935559576951,9.20910793238011,0.00579833085124837,0.276944323187173,NA,NA,NA,NA,0.195,0.359,0.0416969108960335,-0.341,18.759,4.87236124150852,-0.141,0.153,0.0750648838251551,5.143,5.444,0.0766926028117194,"Non-singular",1,NA
"3189","TMEM184C",19797.7352443029,5.83180214672741,0.177684328649436,8.88625288615809,0.886293538669556,NA,NA,NA,NA,0.683,1.09,0.103951970487291,0.026,0.33,0.0774774550407126,-33.13,50.902,21.4366092092637,5.68,5.984,0.0776137355075654,"Non-singular",1,NA
"3190","GKAP1",8088.23954482764,2.17216236363915,69.4125252220829,0.050332553206601,0.165884098028718,NA,NA,NA,NA,0.081,0.251,0.0433065537940365,-64.98,203.805,68.5675797079255,-0.184,0.285,0.119658331495046,2.038,2.306,0.068282460309427,"Non-singular",0,NA
"3191","CD180",7458.35951346896,2.1423033819785,0.451377952871081,26.2185928190397,0.506674273567514,NA,NA,NA,NA,0.457,0.556,0.0252955606170887,-0.796,1.698,0.63628511704969,12.617,39.82,6.93969626287149,1.982,2.303,0.0817789367889666,"Non-singular",0,NA
"3192","HIST3H2A",5469.48789796557,2.36744225443781,5.32024295872574,5.78773945321254,0.707496541866067,NA,NA,NA,NA,0.632,0.783,0.0385085173569756,3.285,7.355,1.03826881890889,-0.529,12.105,3.22285874218563,2.189,2.546,0.09109532664115,"Non-singular",0,NA
"3193","ACAD8",6246.29030508225,4.84126151636826,0.0665215097191049,6.06479015967894,0.896631771523588,NA,NA,NA,NA,0.453,1.341,0.226561573558281,-0.084,0.217,0.0769574637676739,-60.327,72.457,33.8734573424826,4.693,4.99,0.07584562486722,"Non-singular",1,NA
"3194","SEC23A",6403.01629944144,2.36731572002326,0.504297565043343,0.919169418124383,0.906634635189411,NA,NA,NA,NA,0.288,1.526,0.315800547759328,-0.313,1.321,0.416772650471645,-53.687,55.525,27.860136745378,2.12,2.615,0.126195824600409,"Non-singular",0,NA
"3195","PANX1",4740.25212736458,1.878863002633,1.10359299911453,68.1336285317082,0.472662711613804,NA,NA,NA,NA,0.431,0.514,0.0211721243654592,-0.702,2.909,0.921187792364931,21.148,115.119,23.9723679683992,1.712,2.045,0.0849768798764391,"Non-singular",0,NA
"3196","AK015544",5877.35898737435,2.13866443348745,0.35604210615338,19.8981131728519,0.525274801840971,NA,NA,NA,NA,0.47,0.58,0.0281373130343427,-0.759,1.471,0.568646637035371,10.225,29.572,4.9354876199175,1.983,2.295,0.0795845939962507,"Non-singular",0,NA
"3197","GPHN",6682.72938923474,2.08084677545311,1.30632443356433,0.385287963516387,0.433635497811183,NA,NA,NA,NA,-0.013,0.881,0.227999673715333,-3.189,5.802,2.29351310379192,-0.662,1.433,0.534347732887986,1.957,2.205,0.0632882524499702,"Non-singular",0,NA
"3198","ADSSL1",4510.365957307,2.41160210725066,6.24241718397879,13.378646563006,0.340679983505573,NA,NA,NA,NA,0.289,0.393,0.0264513615226345,0.363,12.122,2.99965433790372,8.335,18.422,2.57330968182317,2.22,2.604,0.0979394456270614,"Non-singular",0,NA
